Source IP,Source Mac,Dest IP,Dest Mac,Packet Size,Attack Category
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.97,00:0a:f5:97:7b:2c,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,56,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.221,02:cb:87:d7:e5:2b,1400,1
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,32,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.97,00:0a:f5:97:7b:2c,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,56,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.221,02:cb:87:d7:e5:2b,1400,1
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,32,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.97,00:0a:f5:97:7b:2c,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,56,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.221,02:cb:87:d7:e5:2b,1400,1
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,32,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.97,00:0a:f5:97:7b:2c,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,56,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.221,02:cb:87:d7:e5:2b,1400,1
192.168.15.115,02:cb:87:d7:e5:2b,192.168.15.0,ff:ff:ff:ff:ff:ff,15,0
192.168.15.1,40:95:bd:00:93:ac,192.168.15.115,00:0c:29:31:41:ea,15,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,32,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.97,00:0a:f5:97:7b:2c,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,56,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.221,02:cb:87:d7:e5:2b,1400,1
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,32,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.97,00:0a:f5:97:7b:2c,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,56,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.221,02:cb:87:d7:e5:2b,1400,1
192.168.15.115,02:cb:87:d7:e5:2b,192.168.15.2,ff:ff:ff:ff:ff:ff,15,0
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,32,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.97,00:0a:f5:97:7b:2c,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,56,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.221,02:cb:87:d7:e5:2b,1400,1
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,32,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.97,00:0a:f5:97:7b:2c,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,56,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.221,02:cb:87:d7:e5:2b,1400,1
192.168.15.115,02:cb:87:d7:e5:2b,192.168.15.3,ff:ff:ff:ff:ff:ff,15,0
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,32,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.97,00:0a:f5:97:7b:2c,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,56,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.221,02:cb:87:d7:e5:2b,1400,1
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,32,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.97,00:0a:f5:97:7b:2c,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,56,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.221,02:cb:87:d7:e5:2b,1400,1
192.168.15.115,02:cb:87:d7:e5:2b,192.168.15.4,ff:ff:ff:ff:ff:ff,15,0
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,32,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.97,00:0a:f5:97:7b:2c,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,56,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.221,02:cb:87:d7:e5:2b,1400,1
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,32,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.97,00:0a:f5:97:7b:2c,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,56,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.221,02:cb:87:d7:e5:2b,1400,1
192.168.15.115,02:cb:87:d7:e5:2b,192.168.15.5,ff:ff:ff:ff:ff:ff,15,0
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,32,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.97,00:0a:f5:97:7b:2c,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,56,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.221,02:cb:87:d7:e5:2b,1400,1
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,32,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.97,00:0a:f5:97:7b:2c,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,56,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.221,02:cb:87:d7:e5:2b,1400,1
192.168.15.115,02:cb:87:d7:e5:2b,192.168.15.6,ff:ff:ff:ff:ff:ff,15,0
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,32,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.97,00:0a:f5:97:7b:2c,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,56,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.221,02:cb:87:d7:e5:2b,1400,1
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,32,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.97,00:0a:f5:97:7b:2c,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,56,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.221,02:cb:87:d7:e5:2b,1400,1
192.168.15.115,02:cb:87:d7:e5:2b,192.168.15.7,ff:ff:ff:ff:ff:ff,15,0
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,32,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.97,00:0a:f5:97:7b:2c,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,56,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.221,02:cb:87:d7:e5:2b,1400,1
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,32,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.97,00:0a:f5:97:7b:2c,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,56,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.221,02:cb:87:d7:e5:2b,1400,1
192.168.15.115,02:cb:87:d7:e5:2b,192.168.15.8,ff:ff:ff:ff:ff:ff,15,0
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,32,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.97,00:0a:f5:97:7b:2c,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,56,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.221,02:cb:87:d7:e5:2b,1400,1
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,32,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.97,00:0a:f5:97:7b:2c,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,56,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.221,02:cb:87:d7:e5:2b,1400,1
192.168.15.115,02:cb:87:d7:e5:2b,192.168.15.9,ff:ff:ff:ff:ff:ff,15,0
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,32,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.97,00:0a:f5:97:7b:2c,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,56,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.221,02:cb:87:d7:e5:2b,1400,1
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,32,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.97,00:0a:f5:97:7b:2c,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,56,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.221,02:cb:87:d7:e5:2b,1400,1
192.168.15.115,02:cb:87:d7:e5:2b,192.168.15.10,ff:ff:ff:ff:ff:ff,15,0
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,32,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.97,00:0a:f5:97:7b:2c,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,56,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.221,02:cb:87:d7:e5:2b,1400,1
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,32,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.97,00:0a:f5:97:7b:2c,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,56,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.221,02:cb:87:d7:e5:2b,1400,1
192.168.15.115,02:cb:87:d7:e5:2b,192.168.15.11,ff:ff:ff:ff:ff:ff,15,0
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,32,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.97,00:0a:f5:97:7b:2c,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,56,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.221,02:cb:87:d7:e5:2b,1400,1
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,32,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.97,00:0a:f5:97:7b:2c,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,56,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.221,02:cb:87:d7:e5:2b,1400,1
192.168.15.115,02:cb:87:d7:e5:2b,192.168.15.12,ff:ff:ff:ff:ff:ff,15,0
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,32,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.97,00:0a:f5:97:7b:2c,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,56,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.221,02:cb:87:d7:e5:2b,1400,1
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,32,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.97,00:0a:f5:97:7b:2c,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,56,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.221,02:cb:87:d7:e5:2b,1400,1
192.168.15.115,02:cb:87:d7:e5:2b,192.168.15.13,ff:ff:ff:ff:ff:ff,15,0
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.97,00:0a:f5:97:7b:2c,1400,1
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,32,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,56,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.221,02:cb:87:d7:e5:2b,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.97,00:0a:f5:97:7b:2c,1400,1
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,32,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.221,02:cb:87:d7:e5:2b,1400,1
192.168.15.115,02:cb:87:d7:e5:2b,192.168.15.14,ff:ff:ff:ff:ff:ff,15,0
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.97,00:0a:f5:97:7b:2c,1400,1
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,32,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.221,02:cb:87:d7:e5:2b,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.97,00:0a:f5:97:7b:2c,1400,1
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,32,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.221,02:cb:87:d7:e5:2b,1400,1
192.168.15.115,02:cb:87:d7:e5:2b,192.168.15.15,ff:ff:ff:ff:ff:ff,15,0
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.97,00:0a:f5:97:7b:2c,1400,1
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,32,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,1
